"Step","PatchModel: patch=8 non-overlap merge=mean w=512 d=2 - test_accuracy","PatchModel: patch=8 non-overlap merge=mean w=512 d=2 - test_accuracy__MIN","PatchModel: patch=8 non-overlap merge=mean w=512 d=2 - test_accuracy__MAX","PatchModel: patch=8 non-overlap merge=mean w=512 d=2 - train_accuracy","PatchModel: patch=8 non-overlap merge=mean w=512 d=2 - train_accuracy__MIN","PatchModel: patch=8 non-overlap merge=mean w=512 d=2 - train_accuracy__MAX","PatchModel: patch=4 non-overlap merge=mean w=512 d=2 - test_accuracy","PatchModel: patch=4 non-overlap merge=mean w=512 d=2 - test_accuracy__MIN","PatchModel: patch=4 non-overlap merge=mean w=512 d=2 - test_accuracy__MAX","PatchModel: patch=4 non-overlap merge=mean w=512 d=2 - train_accuracy","PatchModel: patch=4 non-overlap merge=mean w=512 d=2 - train_accuracy__MIN","PatchModel: patch=4 non-overlap merge=mean w=512 d=2 - train_accuracy__MAX","PatchModel: patch=16 non-overlap merge=mean w=512 d=2 - test_accuracy","PatchModel: patch=16 non-overlap merge=mean w=512 d=2 - test_accuracy__MIN","PatchModel: patch=16 non-overlap merge=mean w=512 d=2 - test_accuracy__MAX","PatchModel: patch=16 non-overlap merge=mean w=512 d=2 - train_accuracy","PatchModel: patch=16 non-overlap merge=mean w=512 d=2 - train_accuracy__MIN","PatchModel: patch=16 non-overlap merge=mean w=512 d=2 - train_accuracy__MAX","PatchModel: patch=32 non-overlap merge=mean w=512 d=2 - test_accuracy","PatchModel: patch=32 non-overlap merge=mean w=512 d=2 - test_accuracy__MIN","PatchModel: patch=32 non-overlap merge=mean w=512 d=2 - test_accuracy__MAX","PatchModel: patch=32 non-overlap merge=mean w=512 d=2 - train_accuracy","PatchModel: patch=32 non-overlap merge=mean w=512 d=2 - train_accuracy__MIN","PatchModel: patch=32 non-overlap merge=mean w=512 d=2 - train_accuracy__MAX"
"178","0.31","0.31","0.31","0.2829885057471264","0.2829885057471264","0.2829885057471264","0.28","0.28","0.28","0.2542528735632184","0.2542528735632184","0.2542528735632184","0.2831818181818182","0.2831818181818182","0.2831818181818182","0.2891954022988506","0.2891954022988506","0.2891954022988506","0.3190909090909091","0.3190909090909091","0.3190909090909091","0.2929885057471264","0.2929885057471264","0.2929885057471264"
"179","0.3009090909090909","0.3009090909090909","0.3009090909090909","0.2849425287356322","0.2849425287356322","0.2849425287356322","0.2868181818181818","0.2868181818181818","0.2868181818181818","0.25298850574712645","0.25298850574712645","0.25298850574712645","0.31","0.31","0.31","0.28977011494252874","0.28977011494252874","0.28977011494252874","0.3159090909090909","0.3159090909090909","0.3159090909090909","0.29367816091954024","0.29367816091954024","0.29367816091954024"
"180","0.30636363636363634","0.30636363636363634","0.30636363636363634","0.27816091954022987","0.27816091954022987","0.27816091954022987","0.28545454545454546","0.28545454545454546","0.28545454545454546","0.25126436781609196","0.25126436781609196","0.25126436781609196","0.3068181818181818","0.3068181818181818","0.3068181818181818","0.28620689655172415","0.28620689655172415","0.28620689655172415","0.3286363636363636","0.3286363636363636","0.3286363636363636","0.29770114942528736","0.29770114942528736","0.29770114942528736"
"181","0.31136363636363634","0.31136363636363634","0.31136363636363634","0.2788505747126437","0.2788505747126437","0.2788505747126437","0.28954545454545455","0.28954545454545455","0.28954545454545455","0.2524137931034483","0.2524137931034483","0.2524137931034483","0.31227272727272726","0.31227272727272726","0.31227272727272726","0.2866666666666667","0.2866666666666667","0.2866666666666667","0.3322727272727273","0.3322727272727273","0.3322727272727273","0.30448275862068963","0.30448275862068963","0.30448275862068963"
"182","0.30636363636363634","0.30636363636363634","0.30636363636363634","0.28183908045977013","0.28183908045977013","0.28183908045977013","0.285","0.285","0.285","0.2513793103448276","0.2513793103448276","0.2513793103448276","0.3090909090909091","0.3090909090909091","0.3090909090909091","0.28620689655172415","0.28620689655172415","0.28620689655172415","0.32136363636363635","0.32136363636363635","0.32136363636363635","0.29183908045977014","0.29183908045977014","0.29183908045977014"
"183","0.3004545454545455","0.3004545454545455","0.3004545454545455","0.2831034482758621","0.2831034482758621","0.2831034482758621","0.2909090909090909","0.2909090909090909","0.2909090909090909","0.2595402298850575","0.2595402298850575","0.2595402298850575","0.3145454545454546","0.3145454545454546","0.3145454545454546","0.29367816091954024","0.29367816091954024","0.29367816091954024","0.3286363636363636","0.3286363636363636","0.3286363636363636","0.3032183908045977","0.3032183908045977","0.3032183908045977"
"184","0.29863636363636364","0.29863636363636364","0.29863636363636364","0.28839080459770117","0.28839080459770117","0.28839080459770117","0.2909090909090909","0.2909090909090909","0.2909090909090909","0.2598850574712644","0.2598850574712644","0.2598850574712644","0.32136363636363635","0.32136363636363635","0.32136363636363635","0.2852873563218391","0.2852873563218391","0.2852873563218391","0.32272727272727275","0.32272727272727275","0.32272727272727275","0.30149425287356324","0.30149425287356324","0.30149425287356324"
"185","0.31545454545454543","0.31545454545454543","0.31545454545454543","0.2831034482758621","0.2831034482758621","0.2831034482758621","0.2909090909090909","0.2909090909090909","0.2909090909090909","0.2571264367816092","0.2571264367816092","0.2571264367816092","0.3195454545454545","0.3195454545454545","0.3195454545454545","0.2847126436781609","0.2847126436781609","0.2847126436781609","0.31863636363636366","0.31863636363636366","0.31863636363636366","0.2971264367816092","0.2971264367816092","0.2971264367816092"
"186","0.3054545454545455","0.3054545454545455","0.3054545454545455","0.28379310344827585","0.28379310344827585","0.28379310344827585","0.2918181818181818","0.2918181818181818","0.2918181818181818","0.25517241379310346","0.25517241379310346","0.25517241379310346","0.30727272727272725","0.30727272727272725","0.30727272727272725","0.2845977011494253","0.2845977011494253","0.2845977011494253","0.325","0.325","0.325","0.29091954022988503","0.29091954022988503","0.29091954022988503"
"187","0.3","0.3","0.3","0.2829885057471264","0.2829885057471264","0.2829885057471264","0.2877272727272727","0.2877272727272727","0.2877272727272727","0.2558620689655172","0.2558620689655172","0.2558620689655172","0.31681818181818183","0.31681818181818183","0.31681818181818183","0.29091954022988503","0.29091954022988503","0.29091954022988503","0.315","0.315","0.315","0.2988505747126437","0.2988505747126437","0.2988505747126437"
"188","0.30272727272727273","0.30272727272727273","0.30272727272727273","0.2829885057471264","0.2829885057471264","0.2829885057471264","0.28454545454545455","0.28454545454545455","0.28454545454545455","0.2545977011494253","0.2545977011494253","0.2545977011494253","0.30863636363636365","0.30863636363636365","0.30863636363636365","0.2903448275862069","0.2903448275862069","0.2903448275862069","0.325","0.325","0.325","0.2957471264367816","0.2957471264367816","0.2957471264367816"
"189","0.3013636363636364","0.3013636363636364","0.3013636363636364","0.28229885057471266","0.28229885057471266","0.28229885057471266","0.2918181818181818","0.2918181818181818","0.2918181818181818","0.25873563218390805","0.25873563218390805","0.25873563218390805","0.3018181818181818","0.3018181818181818","0.3018181818181818","0.284367816091954","0.284367816091954","0.284367816091954","0.31863636363636366","0.31863636363636366","0.31863636363636366","0.30298850574712644","0.30298850574712644","0.30298850574712644"
"190","0.30318181818181816","0.30318181818181816","0.30318181818181816","0.2829885057471264","0.2829885057471264","0.2829885057471264","0.28045454545454546","0.28045454545454546","0.28045454545454546","0.2593103448275862","0.2593103448275862","0.2593103448275862","0.315","0.315","0.315","0.2889655172413793","0.2889655172413793","0.2889655172413793","0.33090909090909093","0.33090909090909093","0.33090909090909093","0.3020689655172414","0.3020689655172414","0.3020689655172414"
"191","0.31636363636363635","0.31636363636363635","0.31636363636363635","0.28413793103448276","0.28413793103448276","0.28413793103448276","0.2913636363636364","0.2913636363636364","0.2913636363636364","0.265632183908046","0.265632183908046","0.265632183908046","0.30272727272727273","0.30272727272727273","0.30272727272727273","0.29528735632183906","0.29528735632183906","0.29528735632183906","0.325","0.325","0.325","0.3032183908045977","0.3032183908045977","0.3032183908045977"
"192","0.30772727272727274","0.30772727272727274","0.30772727272727274","0.2868965517241379","0.2868965517241379","0.2868965517241379","0.29","0.29","0.29","0.2582758620689655","0.2582758620689655","0.2582758620689655","0.31772727272727275","0.31772727272727275","0.31772727272727275","0.29758620689655174","0.29758620689655174","0.29758620689655174","0.3231818181818182","0.3231818181818182","0.3231818181818182","0.30712643678160917","0.30712643678160917","0.30712643678160917"
"193","0.30363636363636365","0.30363636363636365","0.30363636363636365","0.2832183908045977","0.2832183908045977","0.2832183908045977","0.28136363636363637","0.28136363636363637","0.28136363636363637","0.2579310344827586","0.2579310344827586","0.2579310344827586","0.3140909090909091","0.3140909090909091","0.3140909090909091","0.2886206896551724","0.2886206896551724","0.2886206896551724","0.33136363636363636","0.33136363636363636","0.33136363636363636","0.2983908045977012","0.2983908045977012","0.2983908045977012"
"194","0.30818181818181817","0.30818181818181817","0.30818181818181817","0.2939080459770115","0.2939080459770115","0.2939080459770115","0.28909090909090907","0.28909090909090907","0.28909090909090907","0.2552873563218391","0.2552873563218391","0.2552873563218391","0.3231818181818182","0.3231818181818182","0.3231818181818182","0.28988505747126436","0.28988505747126436","0.28988505747126436","0.33","0.33","0.33","0.29344827586206895","0.29344827586206895","0.29344827586206895"
"195","0.3013636363636364","0.3013636363636364","0.3013636363636364","0.2794252873563218","0.2794252873563218","0.2794252873563218","0.29045454545454547","0.29045454545454547","0.29045454545454547","0.2596551724137931","0.2596551724137931","0.2596551724137931","0.32045454545454544","0.32045454545454544","0.32045454545454544","0.292183908045977","0.292183908045977","0.292183908045977","0.3322727272727273","0.3322727272727273","0.3322727272727273","0.29528735632183906","0.29528735632183906","0.29528735632183906"
"196","0.30772727272727274","0.30772727272727274","0.30772727272727274","0.28781609195402297","0.28781609195402297","0.28781609195402297","0.2827272727272727","0.2827272727272727","0.2827272727272727","0.2571264367816092","0.2571264367816092","0.2571264367816092","0.30454545454545456","0.30454545454545456","0.30454545454545456","0.2924137931034483","0.2924137931034483","0.2924137931034483","0.32636363636363636","0.32636363636363636","0.32636363636363636","0.2979310344827586","0.2979310344827586","0.2979310344827586"
"197","0.3040909090909091","0.3040909090909091","0.3040909090909091","0.2867816091954023","0.2867816091954023","0.2867816091954023","0.2877272727272727","0.2877272727272727","0.2877272727272727","0.2593103448275862","0.2593103448275862","0.2593103448275862","0.3231818181818182","0.3231818181818182","0.3231818181818182","0.29517241379310344","0.29517241379310344","0.29517241379310344","0.3286363636363636","0.3286363636363636","0.3286363636363636","0.29988505747126437","0.29988505747126437","0.29988505747126437"
"198","0.3018181818181818","0.3018181818181818","0.3018181818181818","0.28264367816091956","0.28264367816091956","0.28264367816091956","0.29409090909090907","0.29409090909090907","0.29409090909090907","0.2601149425287356","0.2601149425287356","0.2601149425287356","0.3159090909090909","0.3159090909090909","0.3159090909090909","0.2966666666666667","0.2966666666666667","0.2966666666666667","0.3286363636363636","0.3286363636363636","0.3286363636363636","0.29770114942528736","0.29770114942528736","0.29770114942528736"
"199","0.31136363636363634","0.31136363636363634","0.31136363636363634","0.2833333333333333","0.2833333333333333","0.2833333333333333","0.3004545454545455","0.3004545454545455","0.3004545454545455","0.25632183908045975","0.25632183908045975","0.25632183908045975","0.3040909090909091","0.3040909090909091","0.3040909090909091","0.2932183908045977","0.2932183908045977","0.2932183908045977","0.3236363636363636","0.3236363636363636","0.3236363636363636","0.30528735632183907","0.30528735632183907","0.30528735632183907"
"200","0.3090909090909091","0.3090909090909091","0.3090909090909091","0.29149425287356323","0.29149425287356323","0.29149425287356323","0.2863636363636364","0.2863636363636364","0.2863636363636364","0.25551724137931037","0.25551724137931037","0.25551724137931037","0.3190909090909091","0.3190909090909091","0.3190909090909091","0.2864367816091954","0.2864367816091954","0.2864367816091954","0.3245454545454545","0.3245454545454545","0.3245454545454545","0.3006896551724138","0.3006896551724138","0.3006896551724138"
"201","0.3004545454545455","0.3004545454545455","0.3004545454545455","0.2850574712643678","0.2850574712643678","0.2850574712643678","0.2909090909090909","0.2909090909090909","0.2909090909090909","0.25620689655172413","0.25620689655172413","0.25620689655172413","0.32045454545454544","0.32045454545454544","0.32045454545454544","0.29022988505747127","0.29022988505747127","0.29022988505747127","0.3322727272727273","0.3322727272727273","0.3322727272727273","0.3032183908045977","0.3032183908045977","0.3032183908045977"
"202","0.30863636363636365","0.30863636363636365","0.30863636363636365","0.2924137931034483","0.2924137931034483","0.2924137931034483","0.29045454545454547","0.29045454545454547","0.29045454545454547","0.2652873563218391","0.2652873563218391","0.2652873563218391","0.3277272727272727","0.3277272727272727","0.3277272727272727","0.29563218390804596","0.29563218390804596","0.29563218390804596","0.33136363636363636","0.33136363636363636","0.33136363636363636","0.29942528735632185","0.29942528735632185","0.29942528735632185"
"203","0.29454545454545455","0.29454545454545455","0.29454545454545455","0.2905747126436782","0.2905747126436782","0.2905747126436782","0.2868181818181818","0.2868181818181818","0.2868181818181818","0.26229885057471264","0.26229885057471264","0.26229885057471264","0.31363636363636366","0.31363636363636366","0.31363636363636366","0.286551724137931","0.286551724137931","0.286551724137931","0.3368181818181818","0.3368181818181818","0.3368181818181818","0.3004597701149425","0.3004597701149425","0.3004597701149425"
"204","0.3040909090909091","0.3040909090909091","0.3040909090909091","0.2896551724137931","0.2896551724137931","0.2896551724137931","0.29545454545454547","0.29545454545454547","0.29545454545454547","0.26126436781609197","0.26126436781609197","0.26126436781609197","0.3231818181818182","0.3231818181818182","0.3231818181818182","0.29310344827586204","0.29310344827586204","0.29310344827586204","0.33545454545454545","0.33545454545454545","0.33545454545454545","0.3081609195402299","0.3081609195402299","0.3081609195402299"
"205","0.3068181818181818","0.3068181818181818","0.3068181818181818","0.2860919540229885","0.2860919540229885","0.2860919540229885","0.2840909090909091","0.2840909090909091","0.2840909090909091","0.2610344827586207","0.2610344827586207","0.2610344827586207","0.32045454545454544","0.32045454545454544","0.32045454545454544","0.3","0.3","0.3","0.33045454545454545","0.33045454545454545","0.33045454545454545","0.3025287356321839","0.3025287356321839","0.3025287356321839"
"206","0.29954545454545456","0.29954545454545456","0.29954545454545456","0.2845977011494253","0.2845977011494253","0.2845977011494253","0.2922727272727273","0.2922727272727273","0.2922727272727273","0.25850574712643676","0.25850574712643676","0.25850574712643676","0.3040909090909091","0.3040909090909091","0.3040909090909091","0.2911494252873563","0.2911494252873563","0.2911494252873563","0.31772727272727275","0.31772727272727275","0.31772727272727275","0.2966666666666667","0.2966666666666667","0.2966666666666667"
