"Step","LastLayerWidth: patch=32 non-overlap merge=voting last_w=2048 d=2 - test_accuracy","LastLayerWidth: patch=32 non-overlap merge=voting last_w=2048 d=2 - test_accuracy__MIN","LastLayerWidth: patch=32 non-overlap merge=voting last_w=2048 d=2 - test_accuracy__MAX","LastLayerWidth: patch=32 non-overlap merge=voting last_w=2048 d=2 - train_accuracy","LastLayerWidth: patch=32 non-overlap merge=voting last_w=2048 d=2 - train_accuracy__MIN","LastLayerWidth: patch=32 non-overlap merge=voting last_w=2048 d=2 - train_accuracy__MAX","LastLayerWidth: patch=32 non-overlap merge=median last_w=2048 d=2 - test_accuracy","LastLayerWidth: patch=32 non-overlap merge=median last_w=2048 d=2 - test_accuracy__MIN","LastLayerWidth: patch=32 non-overlap merge=median last_w=2048 d=2 - test_accuracy__MAX","LastLayerWidth: patch=32 non-overlap merge=median last_w=2048 d=2 - train_accuracy","LastLayerWidth: patch=32 non-overlap merge=median last_w=2048 d=2 - train_accuracy__MIN","LastLayerWidth: patch=32 non-overlap merge=median last_w=2048 d=2 - train_accuracy__MAX","LastLayerWidth: patch=32 non-overlap merge=max last_w=2048 d=2 - test_accuracy","LastLayerWidth: patch=32 non-overlap merge=max last_w=2048 d=2 - test_accuracy__MIN","LastLayerWidth: patch=32 non-overlap merge=max last_w=2048 d=2 - test_accuracy__MAX","LastLayerWidth: patch=32 non-overlap merge=max last_w=2048 d=2 - train_accuracy","LastLayerWidth: patch=32 non-overlap merge=max last_w=2048 d=2 - train_accuracy__MIN","LastLayerWidth: patch=32 non-overlap merge=max last_w=2048 d=2 - train_accuracy__MAX","LastLayerWidth: patch=32 non-overlap merge=mean last_w=2048 d=2 - test_accuracy","LastLayerWidth: patch=32 non-overlap merge=mean last_w=2048 d=2 - test_accuracy__MIN","LastLayerWidth: patch=32 non-overlap merge=mean last_w=2048 d=2 - test_accuracy__MAX","LastLayerWidth: patch=32 non-overlap merge=mean last_w=2048 d=2 - train_accuracy","LastLayerWidth: patch=32 non-overlap merge=mean last_w=2048 d=2 - train_accuracy__MIN","LastLayerWidth: patch=32 non-overlap merge=mean last_w=2048 d=2 - train_accuracy__MAX"
"158","0.30818181818181817","0.30818181818181817","0.30818181818181817","0.2675862068965517","0.2675862068965517","0.2675862068965517","0.2727272727272727","0.2727272727272727","0.2727272727272727","0.24793103448275863","0.24793103448275863","0.24793103448275863","0.21545454545454545","0.21545454545454545","0.21545454545454545","0.21620689655172415","0.21620689655172415","0.21620689655172415","0.3431818181818182","0.3431818181818182","0.3431818181818182","0.3001149425287356","0.3001149425287356","0.3001149425287356"
"159","0.2913636363636364","0.2913636363636364","0.2913636363636364","0.26586206896551723","0.26586206896551723","0.26586206896551723","0.2690909090909091","0.2690909090909091","0.2690909090909091","0.25482758620689655","0.25482758620689655","0.25482758620689655","0.22136363636363637","0.22136363636363637","0.22136363636363637","0.20632183908045976","0.20632183908045976","0.20632183908045976","0.3336363636363636","0.3336363636363636","0.3336363636363636","0.2911494252873563","0.2911494252873563","0.2911494252873563"
"160","0.30772727272727274","0.30772727272727274","0.30772727272727274","0.28057471264367817","0.28057471264367817","0.28057471264367817","0.2740909090909091","0.2740909090909091","0.2740909090909091","0.2496551724137931","0.2496551724137931","0.2496551724137931","0.215","0.215","0.215","0.21402298850574714","0.21402298850574714","0.21402298850574714","0.3368181818181818","0.3368181818181818","0.3368181818181818","0.3020689655172414","0.3020689655172414","0.3020689655172414"
"161","0.29772727272727273","0.29772727272727273","0.29772727272727273","0.2695402298850575","0.2695402298850575","0.2695402298850575","0.2840909090909091","0.2840909090909091","0.2840909090909091","0.2518390804597701","0.2518390804597701","0.2518390804597701","0.2240909090909091","0.2240909090909091","0.2240909090909091","0.2164367816091954","0.2164367816091954","0.2164367816091954","0.3245454545454545","0.3245454545454545","0.3245454545454545","0.29908045977011494","0.29908045977011494","0.29908045977011494"
"162","0.30363636363636365","0.30363636363636365","0.30363636363636365","0.2695402298850575","0.2695402298850575","0.2695402298850575","0.2731818181818182","0.2731818181818182","0.2731818181818182","0.25333333333333335","0.25333333333333335","0.25333333333333335","0.22772727272727272","0.22772727272727272","0.22772727272727272","0.21459770114942528","0.21459770114942528","0.21459770114942528","0.3472727272727273","0.3472727272727273","0.3472727272727273","0.3085057471264368","0.3085057471264368","0.3085057471264368"
"163","0.2918181818181818","0.2918181818181818","0.2918181818181818","0.2731034482758621","0.2731034482758621","0.2731034482758621","0.2809090909090909","0.2809090909090909","0.2809090909090909","0.25229885057471263","0.25229885057471263","0.25229885057471263","0.22272727272727272","0.22272727272727272","0.22272727272727272","0.2074712643678161","0.2074712643678161","0.2074712643678161","0.3327272727272727","0.3327272727272727","0.3327272727272727","0.2963218390804598","0.2963218390804598","0.2963218390804598"
"164","0.3059090909090909","0.3059090909090909","0.3059090909090909","0.2717241379310345","0.2717241379310345","0.2717241379310345","0.28136363636363637","0.28136363636363637","0.28136363636363637","0.24402298850574713","0.24402298850574713","0.24402298850574713","0.2340909090909091","0.2340909090909091","0.2340909090909091","0.21574712643678162","0.21574712643678162","0.21574712643678162","0.3377272727272727","0.3377272727272727","0.3377272727272727","0.2959770114942529","0.2959770114942529","0.2959770114942529"
"165","0.2918181818181818","0.2918181818181818","0.2918181818181818","0.26827586206896553","0.26827586206896553","0.26827586206896553","0.2740909090909091","0.2740909090909091","0.2740909090909091","0.2450574712643678","0.2450574712643678","0.2450574712643678","0.22636363636363635","0.22636363636363635","0.22636363636363635","0.2071264367816092","0.2071264367816092","0.2071264367816092","0.3336363636363636","0.3336363636363636","0.3336363636363636","0.30126436781609195","0.30126436781609195","0.30126436781609195"
"166","0.29772727272727273","0.29772727272727273","0.29772727272727273","0.2694252873563218","0.2694252873563218","0.2694252873563218","0.2809090909090909","0.2809090909090909","0.2809090909090909","0.2537931034482759","0.2537931034482759","0.2537931034482759","0.22818181818181818","0.22818181818181818","0.22818181818181818","0.21724137931034482","0.21724137931034482","0.21724137931034482","0.33545454545454545","0.33545454545454545","0.33545454545454545","0.3067816091954023","0.3067816091954023","0.3067816091954023"
"167","0.305","0.305","0.305","0.2717241379310345","0.2717241379310345","0.2717241379310345","0.28545454545454546","0.28545454545454546","0.28545454545454546","0.2504597701149425","0.2504597701149425","0.2504597701149425","0.22227272727272726","0.22227272727272726","0.22227272727272726","0.2110344827586207","0.2110344827586207","0.2110344827586207","0.33590909090909093","0.33590909090909093","0.33590909090909093","0.30873563218390804","0.30873563218390804","0.30873563218390804"
"168","0.2863636363636364","0.2863636363636364","0.2863636363636364","0.2675862068965517","0.2675862068965517","0.2675862068965517","0.26272727272727275","0.26272727272727275","0.26272727272727275","0.2520689655172414","0.2520689655172414","0.2520689655172414","0.22590909090909092","0.22590909090909092","0.22590909090909092","0.21045977011494252","0.21045977011494252","0.21045977011494252","0.34045454545454545","0.34045454545454545","0.34045454545454545","0.3020689655172414","0.3020689655172414","0.3020689655172414"
"169","0.30454545454545456","0.30454545454545456","0.30454545454545456","0.2640229885057471","0.2640229885057471","0.2640229885057471","0.27636363636363637","0.27636363636363637","0.27636363636363637","0.2503448275862069","0.2503448275862069","0.2503448275862069","0.22363636363636363","0.22363636363636363","0.22363636363636363","0.2071264367816092","0.2071264367816092","0.2071264367816092","0.3368181818181818","0.3368181818181818","0.3368181818181818","0.3045977011494253","0.3045977011494253","0.3045977011494253"
"170","0.3054545454545455","0.3054545454545455","0.3054545454545455","0.2654022988505747","0.2654022988505747","0.2654022988505747","0.29409090909090907","0.29409090909090907","0.29409090909090907","0.2532183908045977","0.2532183908045977","0.2532183908045977","0.22818181818181818","0.22818181818181818","0.22818181818181818","0.2132183908045977","0.2132183908045977","0.2132183908045977","0.335","0.335","0.335","0.306551724137931","0.306551724137931","0.306551724137931"
"171","0.2827272727272727","0.2827272727272727","0.2827272727272727","0.27034482758620687","0.27034482758620687","0.27034482758620687","0.2631818181818182","0.2631818181818182","0.2631818181818182","0.2524137931034483","0.2524137931034483","0.2524137931034483","0.21272727272727274","0.21272727272727274","0.21272727272727274","0.21344827586206896","0.21344827586206896","0.21344827586206896","0.33136363636363636","0.33136363636363636","0.33136363636363636","0.30540229885057474","0.30540229885057474","0.30540229885057474"
"172","0.2990909090909091","0.2990909090909091","0.2990909090909091","0.2697701149425287","0.2697701149425287","0.2697701149425287","0.28545454545454546","0.28545454545454546","0.28545454545454546","0.25689655172413794","0.25689655172413794","0.25689655172413794","0.23681818181818182","0.23681818181818182","0.23681818181818182","0.20597701149425288","0.20597701149425288","0.20597701149425288","0.33454545454545453","0.33454545454545453","0.33454545454545453","0.30195402298850577","0.30195402298850577","0.30195402298850577"
"173","0.2959090909090909","0.2959090909090909","0.2959090909090909","0.26804597701149424","0.26804597701149424","0.26804597701149424","0.2722727272727273","0.2722727272727273","0.2722727272727273","0.25264367816091954","0.25264367816091954","0.25264367816091954","0.21954545454545454","0.21954545454545454","0.21954545454545454","0.20793103448275863","0.20793103448275863","0.20793103448275863","0.33045454545454545","0.33045454545454545","0.33045454545454545","0.30126436781609195","0.30126436781609195","0.30126436781609195"
"174","0.29863636363636364","0.29863636363636364","0.29863636363636364","0.27827586206896554","0.27827586206896554","0.27827586206896554","0.2690909090909091","0.2690909090909091","0.2690909090909091","0.25160919540229887","0.25160919540229887","0.25160919540229887","0.22818181818181818","0.22818181818181818","0.22818181818181818","0.20735632183908045","0.20735632183908045","0.20735632183908045","0.3190909090909091","0.3190909090909091","0.3190909090909091","0.3064367816091954","0.3064367816091954","0.3064367816091954"
"175","0.29363636363636364","0.29363636363636364","0.29363636363636364","0.27022988505747125","0.27022988505747125","0.27022988505747125","0.2631818181818182","0.2631818181818182","0.2631818181818182","0.24632183908045976","0.24632183908045976","0.24632183908045976","0.21954545454545454","0.21954545454545454","0.21954545454545454","0.20839080459770115","0.20839080459770115","0.20839080459770115","0.3331818181818182","0.3331818181818182","0.3331818181818182","0.30482758620689654","0.30482758620689654","0.30482758620689654"
"176","0.2909090909090909","0.2909090909090909","0.2909090909090909","0.27080459770114945","0.27080459770114945","0.27080459770114945","0.26954545454545453","0.26954545454545453","0.26954545454545453","0.2506896551724138","0.2506896551724138","0.2506896551724138","0.2318181818181818","0.2318181818181818","0.2318181818181818","0.20563218390804597","0.20563218390804597","0.20563218390804597","0.3281818181818182","0.3281818181818182","0.3281818181818182","0.30701149425287355","0.30701149425287355","0.30701149425287355"
"177","0.2963636363636364","0.2963636363636364","0.2963636363636364","0.2811494252873563","0.2811494252873563","0.2811494252873563","0.2759090909090909","0.2759090909090909","0.2759090909090909","0.2539080459770115","0.2539080459770115","0.2539080459770115","0.2240909090909091","0.2240909090909091","0.2240909090909091","0.2060919540229885","0.2060919540229885","0.2060919540229885","0.31727272727272726","0.31727272727272726","0.31727272727272726","0.3096551724137931","0.3096551724137931","0.3096551724137931"
"178","0.2963636363636364","0.2963636363636364","0.2963636363636364","0.2752873563218391","0.2752873563218391","0.2752873563218391","0.2872727272727273","0.2872727272727273","0.2872727272727273","0.25850574712643676","0.25850574712643676","0.25850574712643676","0.22181818181818183","0.22181818181818183","0.22181818181818183","0.2125287356321839","0.2125287356321839","0.2125287356321839","0.3259090909090909","0.3259090909090909","0.3259090909090909","0.30770114942528737","0.30770114942528737","0.30770114942528737"
"179","0.2972727272727273","0.2972727272727273","0.2972727272727273","0.2691954022988506","0.2691954022988506","0.2691954022988506","0.27136363636363636","0.27136363636363636","0.27136363636363636","0.2564367816091954","0.2564367816091954","0.2564367816091954","0.22045454545454546","0.22045454545454546","0.22045454545454546","0.21126436781609195","0.21126436781609195","0.21126436781609195","0.33636363636363636","0.33636363636363636","0.33636363636363636","0.3106896551724138","0.3106896551724138","0.3106896551724138"
"180","0.2909090909090909","0.2909090909090909","0.2909090909090909","0.27045977011494254","0.27045977011494254","0.27045977011494254","0.2690909090909091","0.2690909090909091","0.2690909090909091","0.25275862068965516","0.25275862068965516","0.25275862068965516","0.22727272727272727","0.22727272727272727","0.22727272727272727","0.2150574712643678","0.2150574712643678","0.2150574712643678","0.32227272727272727","0.32227272727272727","0.32227272727272727","0.3096551724137931","0.3096551724137931","0.3096551724137931"
"181","0.29","0.29","0.29","0.2788505747126437","0.2788505747126437","0.2788505747126437","0.27090909090909093","0.27090909090909093","0.27090909090909093","0.2558620689655172","0.2558620689655172","0.2558620689655172","0.21727272727272728","0.21727272727272728","0.21727272727272728","0.2135632183908046","0.2135632183908046","0.2135632183908046","0.3240909090909091","0.3240909090909091","0.3240909090909091","0.3101149425287356","0.3101149425287356","0.3101149425287356"
"182","0.29","0.29","0.29","0.265632183908046","0.265632183908046","0.265632183908046","0.2718181818181818","0.2718181818181818","0.2718181818181818","0.2558620689655172","0.2558620689655172","0.2558620689655172","0.21681818181818183","0.21681818181818183","0.21681818181818183","0.2139080459770115","0.2139080459770115","0.2139080459770115","0.32136363636363635","0.32136363636363635","0.32136363636363635","0.31126436781609196","0.31126436781609196","0.31126436781609196"
"183","0.28136363636363637","0.28136363636363637","0.28136363636363637","0.2711494252873563","0.2711494252873563","0.2711494252873563","0.2818181818181818","0.2818181818181818","0.2818181818181818","0.2503448275862069","0.2503448275862069","0.2503448275862069","0.22454545454545455","0.22454545454545455","0.22454545454545455","0.21689655172413794","0.21689655172413794","0.21689655172413794","0.3336363636363636","0.3336363636363636","0.3336363636363636","0.30735632183908046","0.30735632183908046","0.30735632183908046"
"184","0.3018181818181818","0.3018181818181818","0.3018181818181818","0.2790804597701149","0.2790804597701149","0.2790804597701149","0.28954545454545455","0.28954545454545455","0.28954545454545455","0.25264367816091954","0.25264367816091954","0.25264367816091954","0.22545454545454546","0.22545454545454546","0.22545454545454546","0.2149425287356322","0.2149425287356322","0.2149425287356322","0.33636363636363636","0.33636363636363636","0.33636363636363636","0.31","0.31","0.31"
"185","0.30772727272727274","0.30772727272727274","0.30772727272727274","0.27804597701149425","0.27804597701149425","0.27804597701149425","0.27954545454545454","0.27954545454545454","0.27954545454545454","0.253448275862069","0.253448275862069","0.253448275862069","0.22954545454545455","0.22954545454545455","0.22954545454545455","0.21655172413793103","0.21655172413793103","0.21655172413793103","0.3468181818181818","0.3468181818181818","0.3468181818181818","0.3113793103448276","0.3113793103448276","0.3113793103448276"
"186","0.30454545454545456","0.30454545454545456","0.30454545454545456","0.27241379310344827","0.27241379310344827","0.27241379310344827","0.28136363636363637","0.28136363636363637","0.28136363636363637","0.2493103448275862","0.2493103448275862","0.2493103448275862","0.22227272727272726","0.22227272727272726","0.22227272727272726","0.2120689655172414","0.2120689655172414","0.2120689655172414","0.3368181818181818","0.3368181818181818","0.3368181818181818","0.30528735632183907","0.30528735632183907","0.30528735632183907"
